Frame,Landmark_ID,Landmark_X,Landmark_Y,Landmark_Z
1,25,223.68430137634277,69.17961120605469,-3.5022637248039246
1,26,244.80751276016235,64.81536865234375,25.920100212097168
1,27,224.21400547027588,21.952133178710938,-9.158198833465576
1,28,243.0280065536499,10.459060668945312,7.899773716926575
1,29,226.64071798324585,13.916854858398438,-8.635740280151367
1,30,240.77789068222046,6.05804443359375,5.9289127588272095
1,31,222.66549110412598,15.479011535644531,-20.61588764190674
1,32,241.6872239112854,8.7164306640625,-16.20998501777649
2,0,226.59990549087524,193.18832397460938,149.7741413116455
2,1,224.51318979263306,196.32102966308594,121.9217300415039
2,2,223.78648281097412,196.30516052246094,121.95438385009766
2,3,223.04844617843628,196.2561798095703,121.95795059204102
2,4,227.01817989349365,196.82544708251953,132.28795051574707
2,5,228.11436653137207,197.17845916748047,132.28906631469727
2,6,229.1707706451416,197.50091552734375,132.20632553100586
2,7,224.03687238693237,195.4010009765625,38.012051582336426
2,8,233.18635940551758,196.80416107177734,83.84737014770508
2,9,226.37876272201538,190.35598754882812,125.34054756164551
2,10,229.0178418159485,190.81558227539062,138.12955856323242
2,11,219.25322771072388,176.6558074951172,6.521503925323486
2,12,256.80793046951294,178.11553955078125,65.8882188796997
2,13,207.76079893112183,158.7592315673828,36.23260259628296
2,14,267.9094862937927,152.4173355102539,149.0141487121582
2,15,195.7685351371765,180.99021911621094,116.39015197753906
2,16,270.5572772026062,148.2010269165039,269.0993118286133
2,17,191.69434547424316,186.35887145996094,122.15907096862793
2,18,271.9481420516968,147.33070373535156,287.32107162475586
2,19,193.69402885437012,189.2125701904297,124.55322265625
2,20,269.70128774642944,147.7001953125,284.08721923828125
2,21,195.52541971206665,187.4953842163086,120.5992317199707
2,22,268.48519563674927,148.0038070678711,272.06953048706055
2,23,230.06757259368896,115.78533172607422,-4.887897074222565
2,24,249.90840911865234,114.98298645019531,4.598192870616913
2,25,223.62209558486938,69.28203582763672,-3.2555416226387024
2,26,245.06536960601807,65.20946502685547,21.662070751190186
2,27,224.28472995758057,21.7010498046875,-9.072339534759521
2,28,243.10667037963867,10.573234558105469,1.8332868814468384
2,29,226.68026447296143,13.838882446289062,-8.391746282577515
2,30,240.8100986480713,6.0895538330078125,0.12174231931567192
2,31,222.75589227676392,14.751663208007812,-21.80642604827881
2,32,241.85607433319092,8.3544921875,-22.528815269470215
3,0,227.59597063064575,193.59893798828125,162.51556396484375
3,1,225.3620982170105,196.69090270996094,134.42459106445312
3,2,224.56352949142456,196.66351318359375,134.4560146331787
3,3,223.76272916793823,196.60804748535156,134.45533752441406
3,4,228.13118934631348,197.20558166503906,143.6691665649414
3,5,229.25321102142334,197.5354766845703,143.66601943969727
3,6,230.36162853240967,197.84038543701172,143.58648300170898
3,7,224.55297231674194,195.5752944946289,48.05337905883789
3,8,234.1382646560669,196.9820785522461,88.36389541625977
3,9,227.15259075164795,190.7174301147461,137.20223426818848
3,10,229.877028465271,191.13731384277344,148.40438842773438
3,11,219.53269243240356,176.8470001220703,14.58494782447815
3,12,257.0896911621094,178.13961029052734,65.58310508728027
3,13,207.2566294670105,160.01731872558594,54.14917469024658
3,14,268.85263681411743,152.68321990966797,151.41254425048828
3,15,195.53799390792847,181.55391693115234,147.63372421264648
3,16,271.01406812667847,148.69979858398438,286.8090629577637
3,17,191.53234004974365,186.91905975341797,155.72603225708008
3,18,272.8044104576111,147.35267639160156,306.2868881225586
3,19,193.5594892501831,189.5653533935547,157.13520050048828
3,20,270.8813738822937,147.85011291503906,304.3011665344238
3,21,195.39515018463135,187.82581329345703,151.7895793914795
3,22,269.17898654937744,148.23532104492188,290.68063735961914
3,23,230.42016506195068,116.0760498046875,-3.834061026573181
3,24,250.08788108825684,115.18566131591797,3.526160418987274
3,25,223.58975887298584,69.44732666015625,-3.0808669328689575
3,26,245.18074750900269,65.6134033203125,20.471229553222656
3,27,224.29455757141113,21.677474975585938,-8.960520625114441
3,28,243.1866431236267,10.620803833007812,0.5561628192663193
3,29,226.68333292007446,13.835334777832031,-8.089684247970581
3,30,240.812566280365,6.1081695556640625,-1.0165408253669739
3,31,222.81603813171387,14.637565612792969,-21.00600004196167
3,32,242.23941564559937,8.343315124511719,-23.41399908065796
4,0,228.44927787780762,193.927001953125,171.83937072753906
4,1,226.23761415481567,197.0075225830078,143.9083766937256
4,2,225.36774158477783,196.9762420654297,143.94418716430664
4,3,224.51115131378174,196.92699432373047,143.94403457641602
4,4,229.14077281951904,197.51083374023438,152.67807006835938
4,5,230.27596950531006,197.8191375732422,152.67416954040527
4,6,231.42247438430786,198.10569763183594,152.5998306274414
4,7,225.09329795837402,195.78014373779297,56.68254375457764
4,8,235.037362575531,197.12291717529297,94.56107139587402
4,9,227.828528881073,191.04206085205078,146.24524116516113
4,10,230.6402349472046,191.40018463134766,156.7825698852539
4,11,219.69974040985107,177.1326446533203,21.998541355133057
4,12,257.3409175872803,178.1781768798828,68.70288848876953
4,13,206.71490907669067,161.4588165283203,76.34922981262207
4,14,268.6681008338928,152.91175842285156,160.1634979248047
4,15,195.36787748336792,182.61154174804688,188.15256118774414
4,16,270.97793340682983,149.88388061523438,305.39417266845703
4,17,191.40509605407715,188.24481964111328,199.36750411987305
4,18,273.2528758049011,147.93045043945312,326.70753479003906
4,19,193.45348834991455,190.4907989501953,199.7111701965332
4,20,271.0709524154663,149.03182983398438,324.5870590209961
4,21,195.30502796173096,188.71990203857422,192.35334396362305
4,22,269.40600872039795,149.3505096435547,309.6251106262207
4,23,230.66632747650146,116.16619110107422,-3.847353756427765
4,24,250.17298221588135,115.24059295654297,3.5379567742347717
4,25,223.53587865829468,69.49409484863281,-6.044469475746155
4,26,245.386483669281,65.74653625488281,20.89966058731079
4,27,224.30275440216064,21.64806365966797,-15.999277830123901
4,28,243.3194661140442,10.623703002929688,-0.5617667734622955
4,29,226.70852422714233,13.8311767578125,-15.428831577301025
4,30,240.8980107307434,6.113090515136719,-2.1370533108711243
4,31,222.74696588516235,14.690933227539062,-27.351858615875244
4,32,242.66150951385498,8.34625244140625,-22.738826274871826
5,0,230.00609636306763,194.61544036865234,168.5715103149414
5,1,227.86434173583984,197.69332885742188,140.68856239318848
5,2,226.8014144897461,197.6303482055664,140.72589874267578
5,3,225.75977325439453,197.5705337524414,140.73043823242188
5,4,231.0283398628235,198.2147979736328,149.03740882873535
5,5,232.18847036361694,198.4848403930664,149.03079986572266
5,6,233.27165365219116,198.71841430664062,148.95793914794922
5,7,225.96572399139404,196.19667053222656,53.960509300231934
5,8,236.7376470565796,197.45601654052734,90.80809593200684
5,9,228.9481258392334,191.7072296142578,143.21683883666992
5,10,232.11976289749146,192.02953338623047,153.21386337280273
5,11,219.87595081329346,177.53097534179688,20.146169662475586
5,12,257.7539348602295,178.32908630371094,68.50237369537354
5,13,206.56217336654663,162.21420288085938,78.46762657165527
5,14,268.56542587280273,153.28144073486328,158.92542839050293
5,15,195.37957191467285,183.01258087158203,193.33770751953125
5,16,270.78646659851074,151.09615325927734,302.6268196105957
5,17,191.39005422592163,188.62472534179688,205.4344367980957
5,18,273.24506521224976,149.1126251220703,323.9651870727539
5,19,193.4693455696106,190.7767105102539,205.6568145751953
5,20,271.06226205825806,150.65296173095703,321.1075973510742
5,21,195.3519344329834,189.01649475097656,197.6320457458496
5,22,269.3869113922119,150.82557678222656,306.54314041137695
5,23,230.84554195404053,116.30657196044922,-3.614155650138855
5,24,250.29241561889648,115.34351348876953,3.3019042015075684
5,25,223.53776693344116,69.85130310058594,-5.861740708351135
5,26,245.6526231765747,66.05766296386719,21.287260055541992
5,27,224.31069374084473,21.832199096679688,-14.878668785095215
5,28,243.63547325134277,10.959396362304688,-0.6589121371507645
5,29,226.74094676971436,13.91998291015625,-14.268081188201904
5,30,241.0928249359131,6.2281036376953125,-2.1829701960086823
5,31,222.6321029663086,14.83612060546875,-25.857205390930176
5,32,243.14535856246948,8.465576171875,-21.662230491638184
6,0,232.27050304412842,195.84861755371094,181.67011260986328
6,1,230.24009227752686,198.8867950439453,153.81486892700195
6,2,229.12485122680664,198.7631607055664,153.85799407958984
6,3,227.9656434059143,198.6248016357422,153.86468887329102
6,4,233.34006071090698,199.3639373779297,161.12037658691406
6,5,234.32812213897705,199.54059600830078,161.11040115356445
6,6,235.33088207244873,199.67517852783203,161.04475021362305
6,7,227.4432134628296,196.7763900756836,65.43371677398682
6,8,238.7544322013855,198.01498413085938,96.80810928344727
6,9,230.9658122062683,192.84202575683594,155.58618545532227
6,10,234.12197828292847,193.0587387084961,164.1574478149414
6,11,220.05053043365479,177.96688079833984,28.912932872772217
6,12,258.2602286338806,178.33972930908203,70.57132244110107
6,13,206.52206897735596,162.94330596923828,87.19021797180176
6,14,269.0400695800781,153.24058532714844,162.33892440795898
6,15,195.40090084075928,183.4140396118164,202.10405349731445
6,16,270.7635498046875,151.2371063232422,305.60699462890625
6,17,191.38389587402344,188.93726348876953,214.00068283081055
6,18,273.25515031814575,149.97982025146484,326.3606643676758
6,19,193.48172664642334,191.0840606689453,214.68963623046875
6,20,271.1255192756653,151.74659729003906,322.9532241821289
6,21,195.38598775863647,189.32231903076172,206.53911590576172
6,22,269.4088411331177,151.5601348876953,309.1759490966797
6,23,230.9007740020752,116.54125213623047,-2.398352473974228
6,24,250.31569719314575,115.54481506347656,2.100868821144104
6,25,223.67992401123047,70.34584045410156,-5.583195686340332
6,26,245.92751741409302,66.31599426269531,18.43315601348877
6,27,224.32472705841064,22.29034423828125,-8.006106615066528
6,28,243.7413239479065,11.376152038574219,-4.483068585395813
6,29,226.74262046813965,14.3896484375,-7.0785439014434814
6,30,241.16206884384155,6.41326904296875,-6.077919006347656
6,31,222.63686656951904,15.264701843261719,-19.52555537223816
6,32,243.70840787887573,8.773994445800781,-26.124110221862793
7,0,233.6658525466919,197.35698699951172,176.11749649047852
7,1,231.79680347442627,200.35423278808594,148.09392929077148
7,2,230.63952684402466,200.18550872802734,148.13827514648438
7,3,229.43873405456543,199.98741149902344,148.14428329467773
7,4,234.852032661438,200.78536987304688,155.64488410949707
7,5,235.87067127227783,200.90755462646484,155.63608169555664
7,6,236.9775652885437,200.98060607910156,155.57381629943848
7,7,228.67511987686157,197.83287048339844,59.68826770782471
7,8,240.58560848236084,198.98357391357422,93.16095352172852
7,9,232.32751607894897,194.2760467529297,149.9374485015869
7,10,235.52069664001465,194.4756317138672,158.8856315612793
7,11,220.42299270629883,178.40084075927734,24.869396686553955
7,12,258.726224899292,178.3356475830078,69.61328029632568
7,13,206.49773597717285,163.16978454589844,77.0685625076294
7,14,270.48500776290894,152.71007537841797,160.8970832824707
7,15,195.41388273239136,183.75232696533203,184.38356399536133
7,16,271.22591972351074,152.4334716796875,301.9428253173828
7,17,191.38780117034912,189.23152923583984,195.45812606811523
7,18,273.6943459510803,153.28346252441406,322.4290466308594
7,19,193.4943437576294,191.3949966430664,197.60820388793945
7,20,272.1572470664978,155.2050018310547,319.61517333984375
7,21,195.41195154190063,189.68215942382812,189.37652587890625
7,22,269.9179673194885,154.54788208007812,305.5773735046387
7,23,230.9311580657959,116.82880401611328,-1.074598953127861
7,24,250.29861688613892,115.74626922607422,0.7897209376096725
7,25,223.79942178726196,70.57685852050781,0.6069528311491013
7,26,246.04793787002563,66.42814636230469,17.294355630874634
7,27,224.32519912719727,22.57568359375,-0.17202282324433327
7,28,243.92802715301514,11.497268676757812,-2.1910391747951508
7,29,226.68530702590942,14.583244323730469,0.8891326189041138
7,30,241.20760202407837,6.4662933349609375,-3.638591468334198
7,31,222.6852321624756,15.874137878417969,-13.227684497833252
7,32,245.4321026802063,8.787460327148438,-25.013842582702637
8,0,234.38839673995972,198.0646514892578,173.12023162841797
8,1,232.57694005966187,201.10206604003906,146.78810119628906
8,2,231.44144296646118,200.92445373535156,146.8514919281006
8,3,230.240478515625,200.70411682128906,146.87238693237305
8,4,235.50044059753418,201.46770477294922,148.63468170166016
8,5,236.4814853668213,201.5506362915039,148.5994052886963
8,6,237.5596261024475,201.57958984375,148.53952407836914
8,7,229.39058303833008,198.4679412841797,58.492512702941895
8,8,241.23131275177002,199.4598388671875,81.66003227233887
8,9,233.0876111984253,194.95338439941406,147.43343353271484
8,10,236.2353014945984,195.20465850830078,150.5007553100586
8,11,220.91237783432007,178.5635757446289,20.150108337402344
8,12,258.89121294021606,178.39584350585938,59.256110191345215
8,13,206.50784254074097,163.3376693725586,69.98690605163574
8,14,271.126012802124,152.6947784423828,154.92454528808594
8,15,195.4296326637268,184.12498474121094,177.7892303466797
8,16,271.28711700439453,152.47764587402344,297.3544120788574
8,17,191.38760805130005,189.58744049072266,188.83636474609375
8,18,273.66185903549194,153.1317901611328,317.3543930053711
8,19,193.49936485290527,191.80095672607422,189.9936866760254
8,20,272.1246314048767,154.4603729248047,314.03167724609375
8,21,195.43519020080566,190.137939453125,182.432861328125
8,22,270.0055146217346,153.97850036621094,300.7253074645996
8,23,230.9830641746521,116.95873260498047,-0.4967072978615761
8,24,250.28046369552612,115.89611053466797,0.21488655358552933
8,25,224.02532815933228,70.67626953125,2.59560763835907
8,26,246.06109142303467,66.42414093017578,17.667019367218018
8,27,224.32592868804932,22.71434783935547,1.2451113760471344
8,28,244.13487911224365,11.489486694335938,-0.8397240191698074
8,29,226.60046339035034,14.672775268554688,2.156609147787094
8,30,241.2489938735962,6.4649200439453125,-2.2558321058750153
8,31,222.9297637939453,16.32976531982422,-13.002122640609741
8,32,246.30828380584717,8.800163269042969,-23.930165767669678
9,0,234.95766878128052,198.27594757080078,171.05323791503906
9,1,233.28600883483887,201.4398956298828,142.63525009155273
9,2,232.20329761505127,201.28555297851562,142.6748561859131
9,3,231.04110717773438,201.07921600341797,142.68455505371094
9,4,236.11073970794678,201.73789978027344,147.9676342010498
9,5,237.10214853286743,201.8017578125,147.91278839111328
9,6,238.1940221786499,201.81442260742188,147.8744411468506
9,7,230.23528575897217,198.7839126586914,52.954792976379395
9,8,241.92763566970825,199.6562957763672,80.61589241027832
9,9,233.7403964996338,195.196533203125,144.41095352172852
9,10,236.80013179779053,195.43140411376953,148.6778736114502
9,11,221.2190294265747,178.8580322265625,17.225040197372437
9,12,259.20058965682983,178.39717864990234,59.62961673736572
9,13,206.50408744812012,163.54270935058594,69.07032012939453
9,14,271.87793254852295,152.53570556640625,154.8173427581787
9,15,195.4409408569336,184.24510955810547,181.2653350830078
9,16,271.27795457839966,152.3528289794922,295.2321434020996
9,17,191.3925862312317,189.83505249023438,192.44264602661133
9,18,273.0009198188782,152.84664154052734,315.0682830810547
9,19,193.50672483444214,192.04059600830078,194.5305633544922
9,20,271.13579750061035,154.01721954345703,312.02585220336914
9,21,195.45400857925415,190.33031463623047,186.3054656982422
9,22,269.3815040588379,153.6679458618164,298.61738204956055
9,23,230.99291324615479,117.0709228515625,-0.6685049086809158
9,24,250.27443408966064,116.00288391113281,0.3880232200026512
9,25,224.25005435943604,70.83625793457031,3.3239904046058655
9,26,246.08978033065796,66.54441833496094,18.10612440109253
9,27,224.3386745452881,22.884445190429688,2.875579595565796
9,28,244.48993921279907,11.436538696289062,-0.06605226546525955
9,29,226.49675846099854,14.811935424804688,3.860417604446411
9,30,241.57678127288818,6.397705078125,-1.4690496027469635
9,31,223.07228565216064,17.3974609375,-9.958458542823792
9,32,246.64368867874146,9.226799011230469,-23.331165313720703
10,0,235.59893131256104,198.2050323486328,165.87278366088867
10,1,234.15133237838745,201.38866424560547,137.75614738464355
10,2,233.11269521713257,201.2603759765625,137.79561042785645
10,3,231.98299169540405,201.07646942138672,137.80251502990723
10,4,236.87458992004395,201.64287567138672,145.0717067718506
10,5,237.86099910736084,201.7028045654297,145.04124641418457
10,6,238.94373178482056,201.71688079833984,144.990873336792
10,7,231.1625576019287,198.84517669677734,50.07919788360596
10,8,242.48311042785645,199.61353302001953,80.72670936584473
10,9,234.3455457687378,195.1998519897461,139.9756145477295
10,10,237.36573457717896,195.37212371826172,147.51992225646973
10,11,221.4361596107483,179.06177520751953,15.740195512771606
10,12,259.60686922073364,178.32412719726562,63.507080078125
10,13,206.49303674697876,163.4705352783203,67.0958948135376
10,14,272.1895408630371,151.53202056884766,158.84159088134766
10,15,195.55307865142822,184.21741485595703,179.09074783325195
10,16,271.02571964263916,152.796630859375,298.491153717041
10,17,191.44054412841797,189.93743896484375,189.97209548950195
10,18,272.2736120223999,154.0741729736328,318.64307403564453
10,19,193.53779554367065,192.1575164794922,192.89674758911133
10,20,270.12271642684937,155.46634674072266,314.54559326171875
10,21,195.50863981246948,190.39749145507812,184.46979522705078
10,22,268.3816623687744,154.8135757446289,301.3702201843262
10,23,230.98312854766846,117.22644805908203,-2.0660772919654846
10,24,250.20514726638794,116.03923797607422,1.8402913212776184
10,25,224.48784828186035,70.94989776611328,2.0018894970417023
10,26,246.10739707946777,66.52198791503906,19.99521017074585
10,27,224.44727182388306,22.96466827392578,1.7098814249038696
10,28,244.914071559906,11.391792297363281,5.037753582000732
10,29,226.50341033935547,14.834403991699219,2.748221457004547
10,30,242.20012664794922,6.2708282470703125,3.845212161540985
10,31,223.2503628730774,17.86235809326172,-11.162439584732056
10,32,246.49573802947998,9.722175598144531,-18.127331733703613
11,0,236.58458948135376,198.17684173583984,177.12570190429688
11,1,235.24125337600708,201.32144927978516,150.2359104156494
11,2,234.20343160629272,201.21585845947266,150.27791023254395
11,3,233.0658745765686,201.05430603027344,150.28478622436523
11,4,237.99942255020142,201.54155731201172,156.7027473449707
11,5,238.97252798080444,201.59961700439453,156.67943000793457
11,6,240.03925323486328,201.61876678466797,156.6203212738037
11,7,232.1543526649475,198.90289306640625,63.31711769104004
11,8,243.3642053604126,199.57740783691406,90.0837516784668
11,9,235.22955894470215,195.23910522460938,151.04437828063965
11,10,238.31706047058105,195.36380767822266,158.30681800842285
11,11,221.73064470291138,179.35428619384766,28.74196767807007
11,12,259.92053747177124,178.21239471435547,67.685866355896
11,13,206.49681329727173,163.4026336669922,74.39626693725586
11,14,272.0592927932739,151.0269546508789,160.29380798339844
11,15,195.69109439849854,184.18800354003906,177.26057052612305
11,16,270.7626271247864,153.3148956298828,299.6265983581543
11,17,191.55969858169556,189.88727569580078,187.79844284057617
11,18,272.1139454841614,154.8108673095703,319.12397384643555
11,19,193.66997480392456,192.19161987304688,190.73543548583984
11,20,270.10104417800903,156.56082153320312,315.7790756225586
11,21,195.6568694114685,190.44178009033203,182.39185333251953
11,22,267.93845415115356,155.92376708984375,302.77849197387695
11,23,230.97559690475464,117.33314514160156,1.1814448982477188
11,24,250.10732173919678,116.063232421875,-1.3926368951797485
11,25,224.69929218292236,71.03507995605469,11.44210696220398
11,26,246.12934827804565,66.34044647216797,7.062900066375732
11,27,224.5444107055664,23.22071075439453,19.368730783462524
11,28,245.01254081726074,10.595626831054688,-11.849180459976196
11,29,226.5037965774536,14.958686828613281,20.94407320022583
11,30,242.3128867149353,5.7292938232421875,-14.002666473388672
11,31,223.90625953674316,18.22284698486328,3.9938071370124817
11,32,246.67572498321533,9.705810546875,-41.78239822387695
12,0,237.21520900726318,198.05477142333984,185.85020065307617
12,1,235.9627890586853,201.1809539794922,159.05587196350098
12,2,234.91865873336792,201.0926055908203,159.09735679626465
12,3,233.77372026443481,200.9539031982422,159.10178184509277
12,4,238.7840437889099,201.4038848876953,165.51774978637695
12,5,239.7633934020996,201.4780044555664,165.50188064575195
12,6,240.8375644683838,201.5148162841797,165.4421615600586
12,7,232.87588834762573,198.92597198486328,71.68155193328857
12,8,244.08252239227295,199.5302963256836,98.71102333068848
12,9,235.8035945892334,195.19737243652344,159.56247329711914
12,10,238.9175534248352,195.28404235839844,166.9632911682129
12,11,221.89335823059082,179.73167419433594,35.070979595184326
12,12,260.16245126724243,178.13011169433594,73.7199592590332
12,13,206.58425331115723,163.31195831298828,76.96497917175293
12,14,271.9527339935303,150.72559356689453,162.31170654296875
12,15,195.91880321502686,184.14161682128906,174.89046096801758
12,16,270.7156991958618,153.2400131225586,298.95822525024414
12,17,191.6735315322876,189.83810424804688,184.99521255493164
12,18,272.1179795265198,154.5909881591797,318.0410385131836
12,19,193.85326623916626,192.20252990722656,187.8431510925293
12,20,270.1304841041565,156.3524627685547,315.1813507080078
12,21,195.92487573623657,190.45703887939453,179.89826202392578
12,22,267.9585814476013,155.7495880126953,302.2766304016113
12,23,230.96038341522217,117.47997283935547,2.0551690459251404
12,24,250.01080513000488,116.12274169921875,-2.264457046985626
12,25,224.82911109924316,71.1090087890625,12.04582691192627
12,26,246.12658023834229,66.22795104980469,4.012157917022705
12,27,224.5597743988037,23.431015014648438,19.433016777038574
12,28,245.0643825531006,10.44921875,-16.009052991867065
12,29,226.54428720474243,15.06622314453125,20.986948013305664
12,30,242.3057198524475,5.718574523925781,-18.258085250854492
12,31,223.9520502090454,18.35956573486328,3.4212902188301086
12,32,246.88680410385132,9.460563659667969,-46.83457851409912
13,0,237.89942979812622,197.9682159423828,203.9641571044922
13,1,236.71921491622925,201.0736083984375,177.90597915649414
13,2,235.65010786056519,200.9945297241211,177.94706344604492
13,3,234.4760513305664,200.87203979492188,177.95099258422852
13,4,239.64232921600342,201.3220977783203,184.33855056762695
13,5,240.6288456916809,201.42383575439453,184.32575225830078
13,6,241.7557168006897,201.49250030517578,184.2765998840332
13,7,233.4840202331543,198.90708923339844,89.9103832244873
13,8,244.98428106307983,199.47959899902344,116.85616493225098
13,9,236.32023096084595,195.15235900878906,177.03584671020508
13,10,239.54546928405762,195.20854949951172,184.34337615966797
13,11,222.03708171844482,180.0341033935547,47.45196342468262
13,12,260.3587245941162,177.83382415771484,90.06949424743652
13,13,206.68755054473877,163.24310302734375,85.79736709594727
13,14,271.88879013061523,150.07614135742188,174.4637107849121
13,15,196.13816499710083,184.15634155273438,180.61595916748047
13,16,270.8555817604065,153.43788146972656,306.6130828857422
13,17,191.71543836593628,189.8870086669922,190.13580322265625
13,18,272.57869720458984,155.1569366455078,325.0930404663086
13,19,193.89259815216064,192.29434967041016,194.32172775268555
13,20,270.6724190711975,156.72039031982422,323.1446075439453
13,21,196.06098175048828,190.56774139404297,186.1173439025879
13,22,268.5531949996948,156.08707427978516,310.1283073425293
13,23,230.94746589660645,117.78755187988281,1.712910383939743
13,24,249.9230432510376,116.33708953857422,-1.928047388792038
13,25,225.10767459869385,71.74354553222656,6.709573268890381
13,26,246.1380386352539,66.42204284667969,5.440295934677124
13,27,224.5736575126648,23.722457885742188,6.3992273807525635
13,28,245.2743673324585,10.99029541015625,-18.158650398254395
13,29,226.66372060775757,15.261116027832031,7.1915823221206665
13,30,242.4010133743286,6.121940612792969,-20.696613788604736
13,31,223.9032769203186,18.442916870117188,-12.654412984848022
13,32,247.21150159835815,9.452629089355469,-48.34719657897949
14,0,238.74589204788208,197.89955139160156,196.79637908935547
14,1,237.5904393196106,200.99868774414062,170.5021858215332
14,2,236.50609731674194,200.92140197753906,170.5466079711914
14,3,235.33171892166138,200.8081817626953,170.55479049682617
14,4,240.5290675163269,201.3007354736328,176.4813995361328
14,5,241.53313636779785,201.3787841796875,176.46770477294922
14,6,242.71493911743164,201.40193939208984,176.41071319580078
14,7,234.19216632843018,198.90193939208984,82.4446964263916
14,8,245.79372882843018,199.35768127441406,108.27324867248535
14,9,237.0663356781006,195.13736724853516,170.0088119506836
14,10,240.36244869232178,195.14801025390625,176.79742813110352
14,11,222.17220067977905,180.2191925048828,43.65278244018555
14,12,260.3534245491028,177.6667022705078,82.95238494873047
14,13,206.77230834960938,163.22032928466797,86.5182113647461
14,14,271.3459539413452,149.48623657226562,170.2650260925293
14,15,196.33551120758057,184.19116973876953,182.76899337768555
14,16,270.85251331329346,153.477783203125,304.4733428955078
14,17,191.71863555908203,189.8912811279297,193.61650466918945
14,18,272.7696490287781,155.1532745361328,323.4334945678711
14,19,193.89710426330566,192.35408782958984,197.27806091308594
14,20,270.92345237731934,156.67781829833984,321.3921356201172
14,21,196.14063262939453,190.650634765625,188.2765769958496
14,22,268.75768661499023,156.1119842529297,308.1126022338867
14,23,230.937659740448,117.77912139892578,3.828670084476471
14,24,249.78614330291748,116.34391784667969,-4.04684454202652
14,25,225.4231882095337,72.31842041015625,15.485873222351074
14,26,246.12969160079956,66.41334533691406,-3.8856497406959534
14,27,224.62841749191284,24.01599884033203,24.52310085296631
14,28,245.2571153640747,10.580520629882812,-31.434149742126465
14,29,226.77600860595703,15.548629760742188,26.340200901031494
14,30,242.3791265487671,6.107177734375,-34.435410499572754
14,31,223.92921924591064,18.57879638671875,9.359930157661438
