Landmark_X,Landmark_Y,Landmark_Z
219.25322771072388,176.6558074951172,6.521503925323486
256.80793046951294,178.11553955078125,65.8882188796997
207.76079893112183,158.7592315673828,36.23260259628296
267.9094862937927,152.4173355102539,149.0141487121582
195.7685351371765,180.99021911621094,116.39015197753906
270.5572772026062,148.2010269165039,269.0993118286133
191.69434547424316,186.35887145996094,122.15907096862793
271.9481420516968,147.33070373535156,287.32107162475586
193.69402885437012,189.2125701904297,124.55322265625
269.70128774642944,147.7001953125,284.08721923828125
195.52541971206665,187.4953842163086,120.5992317199707
268.48519563674927,148.0038070678711,272.06953048706055
230.06757259368896,115.78533172607422,-4.887897074222565
249.90840911865234,114.98298645019531,4.598192870616913
223.62209558486938,69.28203582763672,-3.2555416226387024
245.06536960601807,65.20946502685547,21.662070751190186
224.28472995758057,21.7010498046875,-9.072339534759521
243.10667037963867,10.573234558105469,1.8332868814468384
226.68026447296143,13.838882446289062,-8.391746282577515
240.8100986480713,6.0895538330078125,0.12174231931567192
222.75589227676392,14.751663208007812,-21.80642604827881
241.85607433319092,8.3544921875,-22.528815269470215
227.59597063064575,193.59893798828125,162.51556396484375
225.3620982170105,196.69090270996094,134.42459106445312
224.56352949142456,196.66351318359375,134.4560146331787
223.76272916793823,196.60804748535156,134.45533752441406
228.13118934631348,197.20558166503906,143.6691665649414
229.25321102142334,197.5354766845703,143.66601943969727
230.36162853240967,197.84038543701172,143.58648300170898
224.55297231674194,195.5752944946289,48.05337905883789
234.1382646560669,196.9820785522461,88.36389541625977
227.15259075164795,190.7174301147461,137.20223426818848
229.877028465271,191.13731384277344,148.40438842773438
219.53269243240356,176.8470001220703,14.58494782447815
257.0896911621094,178.13961029052734,65.58310508728027
207.2566294670105,160.01731872558594,54.14917469024658
268.85263681411743,152.68321990966797,151.41254425048828
195.53799390792847,181.55391693115234,147.63372421264648
271.01406812667847,148.69979858398438,286.8090629577637
191.53234004974365,186.91905975341797,155.72603225708008
272.8044104576111,147.35267639160156,306.2868881225586
193.5594892501831,189.5653533935547,157.13520050048828
270.8813738822937,147.85011291503906,304.3011665344238
195.39515018463135,187.82581329345703,151.7895793914795
269.17898654937744,148.23532104492188,290.68063735961914
230.42016506195068,116.0760498046875,-3.834061026573181
250.08788108825684,115.18566131591797,3.526160418987274
223.58975887298584,69.44732666015625,-3.0808669328689575
245.18074750900269,65.6134033203125,20.471229553222656
224.29455757141113,21.677474975585938,-8.960520625114441
243.1866431236267,10.620803833007812,0.5561628192663193
226.68333292007446,13.835334777832031,-8.089684247970581
240.812566280365,6.1081695556640625,-1.0165408253669739
222.81603813171387,14.637565612792969,-21.00600004196167
242.23941564559937,8.343315124511719,-23.41399908065796
228.44927787780762,193.927001953125,171.83937072753906
226.23761415481567,197.0075225830078,143.9083766937256
225.36774158477783,196.9762420654297,143.94418716430664
224.51115131378174,196.92699432373047,143.94403457641602
229.14077281951904,197.51083374023438,152.67807006835938
230.27596950531006,197.8191375732422,152.67416954040527
231.42247438430786,198.10569763183594,152.5998306274414
225.09329795837402,195.78014373779297,56.68254375457764
235.037362575531,197.12291717529297,94.56107139587402
227.828528881073,191.04206085205078,146.24524116516113
230.6402349472046,191.40018463134766,156.7825698852539
219.69974040985107,177.1326446533203,21.998541355133057
257.3409175872803,178.1781768798828,68.70288848876953
206.71490907669067,161.4588165283203,76.34922981262207
268.6681008338928,152.91175842285156,160.1634979248047
195.36787748336792,182.61154174804688,188.15256118774414
270.97793340682983,149.88388061523438,305.39417266845703
191.40509605407715,188.24481964111328,199.36750411987305
273.2528758049011,147.93045043945312,326.70753479003906
193.45348834991455,190.4907989501953,199.7111701965332
271.0709524154663,149.03182983398438,324.5870590209961
195.30502796173096,188.71990203857422,192.35334396362305
269.40600872039795,149.3505096435547,309.6251106262207
230.66632747650146,116.16619110107422,-3.847353756427765
250.17298221588135,115.24059295654297,3.5379567742347717
223.53587865829468,69.49409484863281,-6.044469475746155
245.386483669281,65.74653625488281,20.89966058731079
224.30275440216064,21.64806365966797,-15.999277830123901
243.3194661140442,10.623703002929688,-0.5617667734622955
226.70852422714233,13.8311767578125,-15.428831577301025
240.8980107307434,6.113090515136719,-2.1370533108711243
222.74696588516235,14.690933227539062,-27.351858615875244
242.66150951385498,8.34625244140625,-22.738826274871826
230.00609636306763,194.61544036865234,168.5715103149414
227.86434173583984,197.69332885742188,140.68856239318848
226.8014144897461,197.6303482055664,140.72589874267578
225.75977325439453,197.5705337524414,140.73043823242188
231.0283398628235,198.2147979736328,149.03740882873535
232.18847036361694,198.4848403930664,149.03079986572266
233.27165365219116,198.71841430664062,148.95793914794922
225.96572399139404,196.19667053222656,53.960509300231934
236.7376470565796,197.45601654052734,90.80809593200684
228.9481258392334,191.7072296142578,143.21683883666992
232.11976289749146,192.02953338623047,153.21386337280273
219.87595081329346,177.53097534179688,20.146169662475586
257.7539348602295,178.32908630371094,68.50237369537354
206.56217336654663,162.21420288085938,78.46762657165527
268.56542587280273,153.28144073486328,158.92542839050293
195.37957191467285,183.01258087158203,193.33770751953125
270.78646659851074,151.09615325927734,302.6268196105957
191.39005422592163,188.62472534179688,205.4344367980957
273.24506521224976,149.1126251220703,323.9651870727539
193.4693455696106,190.7767105102539,205.6568145751953
271.06226205825806,150.65296173095703,321.1075973510742
195.3519344329834,189.01649475097656,197.6320457458496
269.3869113922119,150.82557678222656,306.54314041137695
230.84554195404053,116.30657196044922,-3.614155650138855
250.29241561889648,115.34351348876953,3.3019042015075684
223.53776693344116,69.85130310058594,-5.861740708351135
245.6526231765747,66.05766296386719,21.287260055541992
224.31069374084473,21.832199096679688,-14.878668785095215
243.63547325134277,10.959396362304688,-0.6589121371507645
226.74094676971436,13.91998291015625,-14.268081188201904
241.0928249359131,6.2281036376953125,-2.1829701960086823
222.6321029663086,14.83612060546875,-25.857205390930176
243.14535856246948,8.465576171875,-21.662230491638184
232.27050304412842,195.84861755371094,181.67011260986328
230.24009227752686,198.8867950439453,153.81486892700195
229.12485122680664,198.7631607055664,153.85799407958984
227.9656434059143,198.6248016357422,153.86468887329102
233.34006071090698,199.3639373779297,161.12037658691406
234.32812213897705,199.54059600830078,161.11040115356445
235.33088207244873,199.67517852783203,161.04475021362305
227.4432134628296,196.7763900756836,65.43371677398682
238.7544322013855,198.01498413085938,96.80810928344727
230.9658122062683,192.84202575683594,155.58618545532227
234.12197828292847,193.0587387084961,164.1574478149414
220.05053043365479,177.96688079833984,28.912932872772217
258.2602286338806,178.33972930908203,70.57132244110107
206.52206897735596,162.94330596923828,87.19021797180176
269.0400695800781,153.24058532714844,162.33892440795898
195.40090084075928,183.4140396118164,202.10405349731445
270.7635498046875,151.2371063232422,305.60699462890625
191.38389587402344,188.93726348876953,214.00068283081055
273.25515031814575,149.97982025146484,326.3606643676758
193.48172664642334,191.0840606689453,214.68963623046875
271.1255192756653,151.74659729003906,322.9532241821289
195.38598775863647,189.32231903076172,206.53911590576172
269.4088411331177,151.5601348876953,309.1759490966797
230.9007740020752,116.54125213623047,-2.398352473974228
250.31569719314575,115.54481506347656,2.100868821144104
223.67992401123047,70.34584045410156,-5.583195686340332
245.92751741409302,66.31599426269531,18.43315601348877
224.32472705841064,22.29034423828125,-8.006106615066528
243.7413239479065,11.376152038574219,-4.483068585395813
226.74262046813965,14.3896484375,-7.0785439014434814
241.16206884384155,6.41326904296875,-6.077919006347656
222.63686656951904,15.264701843261719,-19.52555537223816
243.70840787887573,8.773994445800781,-26.124110221862793
233.6658525466919,197.35698699951172,176.11749649047852
231.79680347442627,200.35423278808594,148.09392929077148
230.63952684402466,200.18550872802734,148.13827514648438
229.43873405456543,199.98741149902344,148.14428329467773
234.852032661438,200.78536987304688,155.64488410949707
235.87067127227783,200.90755462646484,155.63608169555664
236.9775652885437,200.98060607910156,155.57381629943848
228.67511987686157,197.83287048339844,59.68826770782471
240.58560848236084,198.98357391357422,93.16095352172852
232.32751607894897,194.2760467529297,149.9374485015869
235.52069664001465,194.4756317138672,158.8856315612793
220.42299270629883,178.40084075927734,24.869396686553955
258.726224899292,178.3356475830078,69.61328029632568
206.49773597717285,163.16978454589844,77.0685625076294
270.48500776290894,152.71007537841797,160.8970832824707
195.41388273239136,183.75232696533203,184.38356399536133
271.22591972351074,152.4334716796875,301.9428253173828
191.38780117034912,189.23152923583984,195.45812606811523
273.6943459510803,153.28346252441406,322.4290466308594
193.4943437576294,191.3949966430664,197.60820388793945
272.1572470664978,155.2050018310547,319.61517333984375
195.41195154190063,189.68215942382812,189.37652587890625
269.9179673194885,154.54788208007812,305.5773735046387
230.9311580657959,116.82880401611328,-1.074598953127861
250.29861688613892,115.74626922607422,0.7897209376096725
223.79942178726196,70.57685852050781,0.6069528311491013
246.04793787002563,66.42814636230469,17.294355630874634
224.32519912719727,22.57568359375,-0.17202282324433327
243.92802715301514,11.497268676757812,-2.1910391747951508
226.68530702590942,14.583244323730469,0.8891326189041138
241.20760202407837,6.4662933349609375,-3.638591468334198
222.6852321624756,15.874137878417969,-13.227684497833252
245.4321026802063,8.787460327148438,-25.013842582702637
234.38839673995972,198.0646514892578,173.12023162841797
232.57694005966187,201.10206604003906,146.78810119628906
231.44144296646118,200.92445373535156,146.8514919281006
230.240478515625,200.70411682128906,146.87238693237305
235.50044059753418,201.46770477294922,148.63468170166016
236.4814853668213,201.5506362915039,148.5994052886963
237.5596261024475,201.57958984375,148.53952407836914
229.39058303833008,198.4679412841797,58.492512702941895
241.23131275177002,199.4598388671875,81.66003227233887
233.0876111984253,194.95338439941406,147.43343353271484
236.2353014945984,195.20465850830078,150.5007553100586
220.91237783432007,178.5635757446289,20.150108337402344
258.89121294021606,178.39584350585938,59.256110191345215
206.50784254074097,163.3376693725586,69.98690605163574
271.126012802124,152.6947784423828,154.92454528808594
195.4296326637268,184.12498474121094,177.7892303466797
271.28711700439453,152.47764587402344,297.3544120788574
191.38760805130005,189.58744049072266,188.83636474609375
273.66185903549194,153.1317901611328,317.3543930053711
193.49936485290527,191.80095672607422,189.9936866760254
272.1246314048767,154.4603729248047,314.03167724609375
195.43519020080566,190.137939453125,182.432861328125
270.0055146217346,153.97850036621094,300.7253074645996
230.9830641746521,116.95873260498047,-0.4967072978615761
250.28046369552612,115.89611053466797,0.21488655358552933
224.02532815933228,70.67626953125,2.59560763835907
246.06109142303467,66.42414093017578,17.667019367218018
224.32592868804932,22.71434783935547,1.2451113760471344
244.13487911224365,11.489486694335938,-0.8397240191698074
226.60046339035034,14.672775268554688,2.156609147787094
241.2489938735962,6.4649200439453125,-2.2558321058750153
222.9297637939453,16.32976531982422,-13.002122640609741
246.30828380584717,8.800163269042969,-23.930165767669678
234.95766878128052,198.27594757080078,171.05323791503906
233.28600883483887,201.4398956298828,142.63525009155273
232.20329761505127,201.28555297851562,142.6748561859131
231.04110717773438,201.07921600341797,142.68455505371094
236.11073970794678,201.73789978027344,147.9676342010498
237.10214853286743,201.8017578125,147.91278839111328
238.1940221786499,201.81442260742188,147.8744411468506
230.23528575897217,198.7839126586914,52.954792976379395
241.92763566970825,199.6562957763672,80.61589241027832
233.7403964996338,195.196533203125,144.41095352172852
236.80013179779053,195.43140411376953,148.6778736114502
221.2190294265747,178.8580322265625,17.225040197372437
259.20058965682983,178.39717864990234,59.62961673736572
206.50408744812012,163.54270935058594,69.07032012939453
271.87793254852295,152.53570556640625,154.8173427581787
195.4409408569336,184.24510955810547,181.2653350830078
271.27795457839966,152.3528289794922,295.2321434020996
191.3925862312317,189.83505249023438,192.44264602661133
273.0009198188782,152.84664154052734,315.0682830810547
193.50672483444214,192.04059600830078,194.5305633544922
271.13579750061035,154.01721954345703,312.02585220336914
195.45400857925415,190.33031463623047,186.3054656982422
269.3815040588379,153.6679458618164,298.61738204956055
230.99291324615479,117.0709228515625,-0.6685049086809158
250.27443408966064,116.00288391113281,0.3880232200026512
224.25005435943604,70.83625793457031,3.3239904046058655
246.08978033065796,66.54441833496094,18.10612440109253
224.3386745452881,22.884445190429688,2.875579595565796
244.48993921279907,11.436538696289062,-0.06605226546525955
226.49675846099854,14.811935424804688,3.860417604446411
241.57678127288818,6.397705078125,-1.4690496027469635
223.07228565216064,17.3974609375,-9.958458542823792
246.64368867874146,9.226799011230469,-23.331165313720703
235.59893131256104,198.2050323486328,165.87278366088867
234.15133237838745,201.38866424560547,137.75614738464355
233.11269521713257,201.2603759765625,137.79561042785645
231.98299169540405,201.07646942138672,137.80251502990723
236.87458992004395,201.64287567138672,145.0717067718506
237.86099910736084,201.7028045654297,145.04124641418457
238.94373178482056,201.71688079833984,144.990873336792
231.1625576019287,198.84517669677734,50.07919788360596
242.48311042785645,199.61353302001953,80.72670936584473
234.3455457687378,195.1998519897461,139.9756145477295
237.36573457717896,195.37212371826172,147.51992225646973
221.4361596107483,179.06177520751953,15.740195512771606
259.60686922073364,178.32412719726562,63.507080078125
206.49303674697876,163.4705352783203,67.0958948135376
272.1895408630371,151.53202056884766,158.84159088134766
195.55307865142822,184.21741485595703,179.09074783325195
271.02571964263916,152.796630859375,298.491153717041
191.44054412841797,189.93743896484375,189.97209548950195
272.2736120223999,154.0741729736328,318.64307403564453
193.53779554367065,192.1575164794922,192.89674758911133
270.12271642684937,155.46634674072266,314.54559326171875
195.50863981246948,190.39749145507812,184.46979522705078
268.3816623687744,154.8135757446289,301.3702201843262
230.98312854766846,117.22644805908203,-2.0660772919654846
250.20514726638794,116.03923797607422,1.8402913212776184
224.48784828186035,70.94989776611328,2.0018894970417023
246.10739707946777,66.52198791503906,19.99521017074585
224.44727182388306,22.96466827392578,1.7098814249038696
244.914071559906,11.391792297363281,5.037753582000732
226.50341033935547,14.834403991699219,2.748221457004547
242.20012664794922,6.2708282470703125,3.845212161540985
223.2503628730774,17.86235809326172,-11.162439584732056
246.49573802947998,9.722175598144531,-18.127331733703613
236.58458948135376,198.17684173583984,177.12570190429688
235.24125337600708,201.32144927978516,150.2359104156494
234.20343160629272,201.21585845947266,150.27791023254395
233.0658745765686,201.05430603027344,150.28478622436523
237.99942255020142,201.54155731201172,156.7027473449707
238.97252798080444,201.59961700439453,156.67943000793457
240.03925323486328,201.61876678466797,156.6203212738037
232.1543526649475,198.90289306640625,63.31711769104004
243.3642053604126,199.57740783691406,90.0837516784668
235.22955894470215,195.23910522460938,151.04437828063965
238.31706047058105,195.36380767822266,158.30681800842285
221.73064470291138,179.35428619384766,28.74196767807007
259.92053747177124,178.21239471435547,67.685866355896
206.49681329727173,163.4026336669922,74.39626693725586
272.0592927932739,151.0269546508789,160.29380798339844
195.69109439849854,184.18800354003906,177.26057052612305
270.7626271247864,153.3148956298828,299.6265983581543
191.55969858169556,189.88727569580078,187.79844284057617
272.1139454841614,154.8108673095703,319.12397384643555
193.66997480392456,192.19161987304688,190.73543548583984
270.10104417800903,156.56082153320312,315.7790756225586
195.6568694114685,190.44178009033203,182.39185333251953
267.93845415115356,155.92376708984375,302.77849197387695
230.97559690475464,117.33314514160156,1.1814448982477188
250.10732173919678,116.063232421875,-1.3926368951797485
224.69929218292236,71.03507995605469,11.44210696220398
246.12934827804565,66.34044647216797,7.062900066375732
224.5444107055664,23.22071075439453,19.368730783462524
245.01254081726074,10.595626831054688,-11.849180459976196
226.5037965774536,14.958686828613281,20.94407320022583
242.3128867149353,5.7292938232421875,-14.002666473388672
223.90625953674316,18.22284698486328,3.9938071370124817
246.67572498321533,9.705810546875,-41.78239822387695
237.21520900726318,198.05477142333984,185.85020065307617
235.9627890586853,201.1809539794922,159.05587196350098
234.91865873336792,201.0926055908203,159.09735679626465
233.77372026443481,200.9539031982422,159.10178184509277
238.7840437889099,201.4038848876953,165.51774978637695
239.7633934020996,201.4780044555664,165.50188064575195
240.8375644683838,201.5148162841797,165.4421615600586
232.87588834762573,198.92597198486328,71.68155193328857
244.08252239227295,199.5302963256836,98.71102333068848
235.8035945892334,195.19737243652344,159.56247329711914
238.9175534248352,195.28404235839844,166.9632911682129
221.89335823059082,179.73167419433594,35.070979595184326
260.16245126724243,178.13011169433594,73.7199592590332
206.58425331115723,163.31195831298828,76.96497917175293
271.9527339935303,150.72559356689453,162.31170654296875
195.91880321502686,184.14161682128906,174.89046096801758
270.7156991958618,153.2400131225586,298.95822525024414
191.6735315322876,189.83810424804688,184.99521255493164
272.1179795265198,154.5909881591797,318.0410385131836
193.85326623916626,192.20252990722656,187.8431510925293
270.1304841041565,156.3524627685547,315.1813507080078
195.92487573623657,190.45703887939453,179.89826202392578
267.9585814476013,155.7495880126953,302.2766304016113
230.96038341522217,117.47997283935547,2.0551690459251404
250.01080513000488,116.12274169921875,-2.264457046985626
224.82911109924316,71.1090087890625,12.04582691192627
246.12658023834229,66.22795104980469,4.012157917022705
224.5597743988037,23.431015014648438,19.433016777038574
245.0643825531006,10.44921875,-16.009052991867065
226.54428720474243,15.06622314453125,20.986948013305664
242.3057198524475,5.718574523925781,-18.258085250854492
223.9520502090454,18.35956573486328,3.4212902188301086
246.88680410385132,9.460563659667969,-46.83457851409912
237.89942979812622,197.9682159423828,203.9641571044922
236.71921491622925,201.0736083984375,177.90597915649414
235.65010786056519,200.9945297241211,177.94706344604492
234.4760513305664,200.87203979492188,177.95099258422852
239.64232921600342,201.3220977783203,184.33855056762695
240.6288456916809,201.42383575439453,184.32575225830078
241.7557168006897,201.49250030517578,184.2765998840332
233.4840202331543,198.90708923339844,89.9103832244873
244.98428106307983,199.47959899902344,116.85616493225098
236.32023096084595,195.15235900878906,177.03584671020508
239.54546928405762,195.20854949951172,184.34337615966797
222.03708171844482,180.0341033935547,47.45196342468262
260.3587245941162,177.83382415771484,90.06949424743652
206.68755054473877,163.24310302734375,85.79736709594727
271.88879013061523,150.07614135742188,174.4637107849121
196.13816499710083,184.15634155273438,180.61595916748047
270.8555817604065,153.43788146972656,306.6130828857422
191.71543836593628,189.8870086669922,190.13580322265625
272.57869720458984,155.1569366455078,325.0930404663086
193.89259815216064,192.29434967041016,194.32172775268555
270.6724190711975,156.72039031982422,323.1446075439453
196.06098175048828,190.56774139404297,186.1173439025879
268.5531949996948,156.08707427978516,310.1283073425293
230.94746589660645,117.78755187988281,1.712910383939743
249.9230432510376,116.33708953857422,-1.928047388792038
225.10767459869385,71.74354553222656,6.709573268890381
246.1380386352539,66.42204284667969,5.440295934677124
224.5736575126648,23.722457885742188,6.3992273807525635
245.2743673324585,10.99029541015625,-18.158650398254395
226.66372060775757,15.261116027832031,7.1915823221206665
242.4010133743286,6.121940612792969,-20.696613788604736
223.9032769203186,18.442916870117188,-12.654412984848022
247.21150159835815,9.452629089355469,-48.34719657897949
238.74589204788208,197.89955139160156,196.79637908935547
237.5904393196106,200.99868774414062,170.5021858215332
236.50609731674194,200.92140197753906,170.5466079711914
235.33171892166138,200.8081817626953,170.55479049682617
240.5290675163269,201.3007354736328,176.4813995361328
241.53313636779785,201.3787841796875,176.46770477294922
242.71493911743164,201.40193939208984,176.41071319580078
234.19216632843018,198.90193939208984,82.4446964263916
245.79372882843018,199.35768127441406,108.27324867248535
237.0663356781006,195.13736724853516,170.0088119506836
240.36244869232178,195.14801025390625,176.79742813110352
222.17220067977905,180.2191925048828,43.65278244018555
260.3534245491028,177.6667022705078,82.95238494873047
206.77230834960938,163.22032928466797,86.5182113647461
271.3459539413452,149.48623657226562,170.2650260925293
196.33551120758057,184.19116973876953,182.76899337768555
270.85251331329346,153.477783203125,304.4733428955078
191.71863555908203,189.8912811279297,193.61650466918945
272.7696490287781,155.1532745361328,323.4334945678711
193.89710426330566,192.35408782958984,197.27806091308594
270.92345237731934,156.67781829833984,321.3921356201172
196.14063262939453,190.650634765625,188.2765769958496
268.75768661499023,156.1119842529297,308.1126022338867
230.937659740448,117.77912139892578,3.828670084476471
249.78614330291748,116.34391784667969,-4.04684454202652
225.4231882095337,72.31842041015625,15.485873222351074
246.12969160079956,66.41334533691406,-3.8856497406959534
224.62841749191284,24.01599884033203,24.52310085296631
245.2571153640747,10.580520629882812,-31.434149742126465
226.77600860595703,15.548629760742188,26.340200901031494
242.3791265487671,6.107177734375,-34.435410499572754
223.92921924591064,18.57879638671875,9.359930157661438
247.08170413970947,9.295578002929688,-63.26718330383301
239.3853735923767,197.8643035888672,205.26599884033203
238.2930064201355,200.97652435302734,179.48192596435547
237.2074842453003,200.89550018310547,179.53197479248047
236.0501003265381,200.76560974121094,179.54355239868164
241.22161388397217,201.13094329833984,184.52049255371094
242.26078748703003,201.15528106689453,184.5088768005371
243.47988367080688,201.13754272460938,184.44791793823242
234.8099970817566,198.8727569580078,91.07199668884277
246.4459991455078,199.14974212646484,112.23042488098145
237.71575212478638,195.08628845214844,178.1937026977539
240.98815441131592,195.13229370117188,183.72777938842773
222.29111909866333,180.506591796875,51.67129039764404
260.4997658729553,177.55741119384766,82.62081146240234
206.92701816558838,163.1869125366211,98.55009078979492
268.7558627128601,148.48411560058594,168.85309219360352
196.63121938705444,184.18365478515625,196.5414810180664
270.8453679084778,153.42391967773438,304.7229766845703
191.76316022872925,189.87178802490234,208.04853439331055
273.6040735244751,155.0046157836914,323.6985778808594
194.00235414505005,192.3821258544922,210.8271026611328
272.1266269683838,156.668701171875,322.20996856689453
196.43159866333008,190.67157745361328,201.84158325195312
269.37227725982666,156.30149841308594,308.78040313720703
230.91740369796753,117.77812957763672,5.460569262504578
249.60643529891968,116.34696960449219,-5.684450268745422
225.68814754486084,72.60608673095703,21.466610431671143
246.12889766693115,66.40106201171875,-8.634107112884521
224.88940715789795,24.088363647460938,28.8472843170166
245.24893999099731,10.4656982421875,-41.91956043243408
226.9403314590454,15.69366455078125,30.125131607055664
242.36492156982422,6.1260223388671875,-45.568437576293945
223.95443201065063,18.75164031982422,13.403213024139404
247.00329780578613,9.070930480957031,-74.86870765686035
240.1064372062683,197.8464126586914,213.8687515258789
239.11655187606812,200.94139099121094,188.41249465942383
238.01781177520752,200.87444305419922,188.4641456604004
236.8544626235962,200.72784423828125,188.47759246826172
242.0299243927002,200.9360122680664,192.36900329589844
243.10656309127808,200.90221405029297,192.3579216003418
244.3474817276001,200.83072662353516,192.29047775268555
235.44095993041992,198.85597229003906,99.7927474975586
247.1082043647766,198.84506225585938,116.1012077331543
238.40894222259521,195.05043029785156,186.6433334350586
241.64141178131104,195.11741638183594,190.7642364501953
222.32727527618408,180.7370376586914,60.89001655578613
260.5078125,177.5597381591797,81.64113998413086
207.07550525665283,163.17665100097656,107.48430252075195
266.94206714630127,148.13499450683594,166.1894989013672
196.8294882774353,184.18968200683594,201.58809661865234
270.8869528770447,153.4789276123047,300.75300216674805
191.78221464157104,189.87316131591797,213.2787322998047
274.2537474632263,154.99290466308594,319.3967056274414
194.11386966705322,192.42000579833984,216.16825103759766
273.015661239624,156.9005584716797,320.3848648071289
196.71329498291016,190.69473266601562,206.82783126831055
269.98504400253296,156.59690856933594,306.1240005493164
230.69520950317383,117.78450012207031,9.566676020622253
249.24485206604004,116.38587951660156,-9.804409742355347
225.9472918510437,72.82062530517578,27.41999387741089
246.2991428375244,66.36817932128906,-14.12379503250122
225.0655961036682,24.26116943359375,32.68570899963379
245.23709535598755,10.56640625,-50.93323230743408
226.95056676864624,15.969429016113281,33.612773418426514
242.33807802200317,6.2635040283203125,-54.87893581390381
224.62228059768677,18.777694702148438,16.320475339889526
247.19577312469482,9.05731201171875,-84.78580474853516
240.28279781341553,197.76077270507812,204.96587753295898
239.27368640899658,200.8202362060547,178.96970748901367
238.17867994308472,200.81787109375,179.01811599731445
237.0211887359619,200.71880340576172,179.03154373168945
242.22048997879028,200.63045501708984,183.42723846435547
243.3061408996582,200.53688049316406,183.41535568237305
244.561607837677,200.41362762451172,183.3472442626953
235.61408042907715,198.8410186767578,90.02500534057617
247.24961042404175,198.44520568847656,112.46770858764648
238.56882333755493,195.02159118652344,177.7452850341797
241.84667587280273,195.0228500366211,182.6535415649414
222.32843399047852,180.83274841308594,54.37331676483154
260.4960322380066,177.26707458496094,72.7512264251709
207.08359479904175,163.1749725341797,106.25161170959473
265.9405303001404,147.89997100830078,156.9204330444336
196.83837175369263,184.26280975341797,206.25383377075195
